SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
519570,LAKSHMI OVER,B ,Q,125.80,127.00,119.00,119.70,119.70,123.45,3476,505776,61861217.00,
506079,LAKSHMI PREC,B ,Q,38.85,38.85,37.50,37.60,37.60,37.80,8,1368,51974.00,
590069,LAKSHMI VILA,B ,Q,103.00,103.50,99.50,100.05,100.05,100.30,522,46110,4669574.00,
590075,LAMBODHARA T,S ,Q,10.45,10.45,10.45,10.45,10.45,9.96,3,150,1567.00,
521222,LA-MERC APP.,T ,Q,6.75,7.43,6.75,6.80,6.80,7.08,9,705,5189.00,
513605,LANCO INDUS.,B ,Q,43.00,43.90,41.85,42.05,42.05,41.55,113,11139,480368.00,
532778,LANCO INFRA ,A ,Q,417.40,433.70,417.40,420.65,420.65,412.80,10868,574170,244696472.00,
509048,LANCOR HOLDS,B ,Q,74.30,74.30,70.10,73.90,73.90,70.80,962,340252,24948245.00,
532275,LANDMARC LEI,B ,Q,1.36,1.36,1.36,1.36,1.36,1.30,47,114730,156032.00,
533012,LANDMRK PRO ,B ,Q,6.52,7.00,6.40,6.47,6.47,6.70,117,48811,329145.00,
526947,LA-OPALA RG ,B ,Q,27.20,28.50,25.55,26.15,26.15,25.80,430,95504,2578591.00,
500510,LARSEN & TOU,A ,Q,1619.50,1627.00,1582.00,1601.45,1601.45,1601.15,12833,300997,483758647.00,
532829,LAWRESHWAR  ,B ,Q,5.12,5.38,5.07,5.18,5.15,5.20,11,3601,18516.00,
531288,LEAD FINANC ,B ,Q,14.00,14.00,14.00,14.00,14.00,14.05,1,1,14.00,
508306,LEDO TEA CO ,B ,Q,61.00,63.00,61.00,63.00,63.00,57.30,33,4631,291472.00,
517415,LEE&NEE SOFT,B ,Q,1.75,1.77,1.68,1.68,1.68,1.75,9,5000,8631.00,
513536,LESHA ENER  ,T ,Q,60.80,60.80,60.80,60.80,60.80,57.95,36,21946,1334316.00,
533007,LGB FORGE   ,B ,Q,2.70,2.75,2.45,2.48,2.48,2.65,31,25521,64698.00,
532368,LGS GLOBAL  ,B ,Q,73.60,75.15,69.45,72.30,72.30,73.50,253,66622,4764988.00,
530273,LIBERTY PHOS,B ,Q,25.60,25.80,23.00,23.40,23.40,24.35,329,56139,1359948.00,
526596,LIBERTY SHOE,B ,Q,79.15,84.30,78.55,80.85,80.00,78.65,537,29748,2429704.00,
511593,LIBORD INFO.,T ,Q,6.35,6.50,6.35,6.50,6.50,6.46,8,1500,9675.00,
500253,LIC HOUS.FIN,A ,Q,680.00,688.80,666.00,672.55,672.55,670.90,8793,385259,261119289.00,
507759,LIME CHEM.  ,B ,Q,5.70,5.70,5.70,5.70,5.70,5.70,3,600,3420.00,
517463,LINAKS MICRO,T ,Q,4.07,4.07,3.87,4.00,4.00,4.07,4,336,1326.00,
531241,LINC PEN &PL,S ,Q,35.95,36.25,34.20,34.80,34.80,34.30,122,26419,941544.00,
531633,LINCOLN PHAR,B ,Q,31.90,32.05,30.20,30.50,30.60,31.25,227,35563,1111842.00,
524748,LINK PHARMA ,B ,Q,7.94,7.94,7.20,7.20,7.20,7.57,12,1732,13483.00,
512349,LINKHOUSE IN,B ,Q,4.30,4.30,3.91,4.27,4.27,4.23,7,440,1803.00,
526604,LIPPI SYSTEM,S ,Q,5.95,5.99,5.47,5.52,5.52,5.71,15,1201,6927.00,
590096,LIQUIDBEES  ,F ,Q,1000.00,1000.00,999.99,999.99,999.99,1000.00,6,1000,999992.00,
509011,LIVINGROOM L,B ,Q,23.00,24.15,22.00,22.00,22.00,23.00,6,604,14531.00,
507912,LKP FIN     ,B ,Q,122.00,122.00,112.60,118.00,118.00,119.00,176,11971,1416071.00,
517518,LLOYD ELECT.,B ,Q,51.80,51.80,48.35,48.75,48.75,50.80,752,124630,6248079.00,
512455,LLOYD METAL ,B ,Q,37.30,37.30,34.10,35.60,34.75,35.55,441,189137,6950720.00,
500254,LLOYD STEEL ,B ,Q,9.15,9.40,8.76,8.87,8.87,9.13,398,190929,1734964.00,
507870,LLOYDS FIN. ,B ,Q,2.29,2.31,2.05,2.14,2.14,2.15,73,22633,49498.00,
500255,LML LTD.    ,B ,Q,10.85,10.94,10.35,10.43,10.43,10.57,556,224996,2384543.00,
530745,LN POLYESTER,T ,Q,33.25,33.25,31.15,31.15,31.15,32.75,26,18050,580596.00,
532341,LOGIX MICRO.,S ,Q,71.55,74.90,71.55,72.00,72.00,72.05,44,5158,378580.00,
590082,LOHIA SECURI,B ,Q,115.00,122.00,114.50,121.80,122.00,120.35,4,3050,371176.00,
500256,LOK.HOUS&CON,S ,Q,41.95,41.95,37.70,38.45,38.45,40.45,1285,219670,8737451.00,
532740,LOKESH MACH ,B ,Q,46.00,46.50,43.10,43.55,43.55,45.25,449,44847,2013202.00,
526568,LONGVIEW TEA,T ,Q,19.95,20.35,19.15,20.35,20.35,19.40,9,1000,20165.00,
523475,LOTUS CHOC  ,B ,Q,28.00,29.40,24.15,25.15,25.15,27.60,388,54698,1496158.00,
532998,LOTUS EYE   ,B ,Q,38.00,38.50,37.05,38.35,38.45,37.85,153,378219,14348533.00,
514036,LOY.TEX MILL,S ,Q,113.75,119.40,113.75,118.70,118.00,113.75,5,250,29257.00,
514446,LS IND      ,T ,Q,8.41,8.41,8.41,8.41,8.41,8.85,2,400,3364.00,
526179,LUDOLOW JUTE,B ,Q,19.60,20.20,17.55,17.60,17.60,18.45,37,6967,127415.00,
532537,LUMAX AUTO  ,B ,Q,45.25,46.80,45.25,46.80,46.80,44.60,33,3996,185775.00,
532796,LUMAX AUTO  ,T ,Q,46.50,47.00,44.00,45.35,45.50,45.00,45,12738,576617.00,XD
517206,LUMAX IND   ,B ,Q,167.80,195.00,164.40,181.20,181.20,166.30,2457,149781,27508957.00,
526045,LUMINAIRE TE,B ,Q,3.65,3.65,3.65,3.65,3.65,3.65,3,1000,3650.00,
500257,LUPIN LTD.  ,A ,Q,1050.00,1076.00,1047.90,1058.90,1058.90,1039.45,1123,21969,23355961.00,
500259,LYKA LABS   ,B ,Q,27.00,27.80,26.00,26.55,26.00,26.65,211,28823,782305.00,
505320,LYNX MACH.  ,B ,Q,67.20,67.20,64.50,67.20,67.20,64.00,8,168,10866.00,
532720,M&M FINANSER,A ,Q,226.95,226.95,220.20,221.85,221.85,224.95,447,19315,4317395.00,
526935,M.B.PARIKH  ,T ,Q,10.00,10.00,10.00,10.00,10.00,9.55,1,100,1000.00,
522241,M.M.FORGINGS,S ,Q,62.35,64.55,61.35,61.50,61.50,63.35,56,5957,370380.00,
509196,M.M.RUBBER  ,Z ,Q,8.20,8.20,7.61,7.61,7.90,8.00,16,7250,55560.00,
531528,MAARS SOFT. ,B ,Q,3.28,3.32,3.20,3.23,3.22,3.20,488,722825,2351366.00,
507836,MAC CHARLES ,T ,Q,192.00,192.95,191.00,191.00,191.00,198.90,5,250,47997.00,
523248,MACHINO PLAS,S ,Q,47.35,48.50,46.55,47.70,48.50,49.00,23,3297,157041.00,
532440,MACMILLAN IN,B ,Q,76.20,77.80,73.00,74.75,74.75,75.35,780,79196,6019507.00,
515093,MADHAV MARB.,B ,Q,24.95,29.55,24.95,29.55,29.55,24.65,1034,142979,4178435.00,
531497,MADHUCON PRJ,S ,Q,225.00,246.00,225.00,230.00,230.00,221.90,2472,126603,29889229.00,
519279,MADHUR IND  ,B ,Q,13.35,13.37,13.00,13.37,13.37,12.75,6,894,11730.00,
515059,MADHUS.IND. ,T ,Q,8.95,8.95,8.95,8.95,8.95,8.90,2,300,2685.00,
531436,MADHYA DESH ,B ,Q,5.50,5.93,5.50,5.93,5.93,5.65,4,2110,11649.00,
500260,MADRAS CEM. ,A ,Q,113.15,114.00,110.15,111.50,111.50,112.15,1518,182183,20369351.00,
501209,MAESTROS ME ,S ,Q,56.95,56.95,45.00,46.45,46.50,47.85,22,2702,123951.00,
500264,MAFATLAL IND,TS,Q,51.50,53.90,48.85,51.50,51.50,51.35,82,9015,466182.00,
524000,MAGMA FIN   ,B ,Q,144.00,148.40,142.50,144.00,144.00,144.10,63,2730,395513.00,
517449,MAGNA ELECTR,S ,Q,56.00,56.00,50.50,51.55,50.65,53.00,10,273,14034.00,
530347,MAGNUM LTD. ,B ,Q,4.78,4.78,4.78,4.78,4.78,4.56,1,50,239.00,
532896,MAGNUM VENT ,B ,Q,9.19,9.50,9.10,9.16,9.10,9.29,80,26813,245688.00,
500520,MAH & MAH   ,A ,Q,841.00,852.10,815.00,821.55,821.55,836.35,6115,262744,217670295.00,
533088,MAH HOLIDAY ,B ,Q,338.50,342.80,328.00,329.40,329.40,333.75,302,8086,2707073.00,
500266,MAH.SCOOTER ,B ,Q,165.20,169.80,164.65,164.95,164.65,166.70,26,1518,251849.00,
500265,MAH.SEAMLESS,B ,Q,297.00,313.90,293.05,298.50,298.50,294.25,3599,298161,90324007.00,
504824,MAHA ELEKTRO,T ,Q,500.00,510.00,476.00,476.00,476.00,496.10,13,650,326137.00,
524232,MAHA.POLYBUT,T ,Q,116.35,116.35,107.25,115.70,116.35,110.85,30,4020,464454.00,
514450,MAHA.RUBTECH,T ,Q,82.00,85.00,80.00,83.05,83.05,82.80,234,81961,6838595.00,
500108,MAHA.TELE   ,A ,Q,95.50,95.90,92.60,93.10,93.10,93.60,2090,241803,22753449.00,
519612,MAHAAN FOODS,B ,Q,15.60,15.60,14.55,14.55,14.55,15.25,5,550,8350.00,
513460,MAHALAXMI SM,S ,Q,18.05,20.55,17.50,18.70,18.70,21.00,134,18787,345140.00,
531515,MAHAN IND.  ,T ,Q,3.89,3.89,3.89,3.89,3.89,3.71,3,2400,9336.00,
530059,MAHARAJA SHR,S ,Q,110.75,110.75,100.75,110.75,110.75,105.50,32,2427,267583.00,XD
524138,MAHIN COMP  ,S ,Q,89.55,91.00,85.10,85.10,85.10,89.55,172,24858,2126794.00,
532756,MAHIND FORG ,B ,Q,80.00,83.75,77.65,78.60,78.60,80.90,249,39043,3170707.00,
504823,MAHIND.UGINE,B ,Q,47.50,47.80,44.00,44.10,44.10,46.30,1218,231878,10550259.00,
532313,MAHINDRALIFE,B ,Q,365.50,369.00,355.00,358.20,358.20,355.55,436,17062,6175606.00,
590078,MAITHAN ALL ,B ,Q,100.00,103.65,97.00,97.60,97.60,100.95,62,5009,505853.00,
500267,MAJESTIC AUT,S ,Q,68.00,71.40,67.00,71.40,71.40,68.00,509,65357,4577647.00,
506919,MAKERS LAB. ,S ,Q,17.05,17.30,16.25,16.75,16.75,17.85,25,2138,36234.00,
523696,MALAR HOSP. ,T ,Q,25.95,27.50,25.95,27.50,27.50,27.00,20,3440,93250.00,
532728,MALU PAPER  ,B ,Q,14.50,14.80,14.42,14.56,14.45,14.50,17,4000,58361.00,
502995,MALWA COTTON,B ,Q,48.50,49.00,45.55,45.55,45.55,47.90,151,32819,1507242.00,
532906,MAN ALUMIN  ,B ,Q,45.60,46.00,42.25,42.50,43.50,43.00,39,5823,249514.00,
532637,MAN DRUGORG ,B ,Q,10.60,10.60,10.11,10.39,10.39,10.53,37,9574,98224.00,
513269,MAN IND.(I) ,S ,Q,54.45,56.85,53.80,54.30,54.30,53.40,2947,539872,29906671.00,
532932,MANAKSIA LTD,B ,Q,63.50,64.90,61.10,62.20,62.20,62.80,425,67182,4245483.00,
500268,MANALI PETRO,B ,Q,10.00,10.60,9.61,9.65,9.65,10.02,384,129254,1275078.00,
531213,MANAPPURAM G,B ,Q,395.00,399.00,385.10,392.40,392.40,392.00,92,4505,1767878.00,
514492,MANGAL VEN  ,S ,Q,22.00,22.00,22.00,22.00,22.00,22.45,1,300,6600.00,
502157,MANGALAM CEM,B ,Q,132.00,132.50,129.00,129.80,129.80,130.10,179,13464,1760847.00,
516007,MANGALAM TIM,B ,Q,22.25,23.50,22.25,22.75,23.00,22.75,59,14640,334560.00,
530243,MANGALYA SOF,T ,Q,1.50,1.50,1.50,1.50,1.50,1.55,3,1300,1950.00,
530011,MANGLR.CHEM ,B ,Q,24.80,25.15,23.55,23.70,23.70,24.50,1991,902672,21977779.00,
533078,MANJEERA    ,B ,Q,71.00,73.00,71.00,72.50,72.50,71.95,8,182,13228.00,
532950,MANJUSHRE   ,B ,Q,27.00,28.70,26.50,27.35,27.35,27.90,115,36382,1018789.00,
505324,MANUGRAPH IN,S ,Q,64.00,64.50,61.10,61.50,61.50,63.20,844,89521,5620005.00,XD
521018,MARAL OVERS ,B ,Q,8.40,9.50,8.40,9.18,9.18,9.25,26,4562,42629.00,
503101,MARATHON NEX,B ,Q,404.00,405.00,368.05,369.45,368.05,387.40,159,3162,1203460.00,
530543,MARG LTD    ,B ,Q,156.00,157.90,145.40,147.50,147.50,152.40,668,58524,8875507.00,
531642,MARICOLTD   ,A ,Q,95.00,95.00,88.05,88.85,88.85,91.55,903,2485735,223728765.00,
526891,MARKET CREAT,T ,Q,12.14,12.14,11.50,12.14,12.14,11.57,11,1705,20695.00,
524404,MARKSANS    ,B ,Q,6.10,6.14,5.82,5.88,5.88,5.98,792,765441,4571789.00,
513355,MARMAGOA ST.,B ,Q,4.90,4.90,4.64,4.74,4.88,4.85,12,5661,27405.00,
517467,MARSONS     ,B ,Q,3.40,3.46,3.20,3.32,3.34,3.39,96,58873,197270.00,
523566,MARTIN BURN ,B ,Q,30.00,30.00,26.75,26.90,26.90,29.70,20,1800,50131.00,
531540,MARUTI INFRA,B ,Q,8.72,8.75,8.30,8.70,8.70,8.36,18,5700,49420.00,
532500,MARUTISUZUK ,A ,Q,1534.00,1545.00,1485.10,1490.40,1490.40,1512.15,4361,106416,160528330.00,
531131,MASCON GLOB.,B ,Q,5.05,5.15,4.96,5.03,5.04,5.06,554,608184,3074736.00,
523704,MASTEK LTD  ,B ,Q,312.85,313.00,304.05,309.95,309.95,307.80,269,8365,2595870.00,
511768,MASTER TRUST,B ,Q,64.20,64.20,61.00,63.00,63.00,60.65,23,1615,101064.00,
532470,MATHER & PLA,B ,Q,11.05,11.05,11.00,11.00,11.00,11.30,2,19,209.00,
511688,MATHEW EASOW,T ,Q,17.95,17.95,17.00,17.31,17.44,17.23,35,22694,390828.00,
512167,MATRA REALT ,T ,Q,10.10,10.10,9.60,9.63,9.60,10.10,72,27391,270148.00,
590083,MAVENS BIO  ,B ,Q,103.00,103.00,97.90,99.90,100.40,100.40,509,158649,15889813.00,
500248,MAVI IND    ,B ,Q,24.05,24.05,23.30,24.05,24.05,22.95,67,18575,446488.00,
523371,MAWANA SUGAR,T ,Q,40.25,42.95,39.50,42.20,42.20,40.95,112,13277,551289.00,
500271,MAX INDIA   ,A ,Q,187.00,187.90,182.65,183.95,183.95,183.90,1800,136509,25302104.00,
526538,MAXIMAA SYST,B ,Q,3.25,3.25,2.70,2.79,2.80,2.96,64,36523,107825.00,
532613,MAXWEL      ,B ,Q,20.50,20.50,18.65,19.10,19.10,19.40,272,64514,1257666.00,
532907,MAYTAS INFRA,B ,Q,136.50,140.00,130.60,131.95,131.95,136.05,2892,430061,58195205.00,
531680,MAYUR LEATHR,S ,Q,19.25,19.40,18.75,19.00,19.00,18.50,14,1387,26450.00,
522249,MAYUR UNIQ. ,S ,Q,64.00,67.65,62.00,67.35,67.65,64.45,67,9487,628969.00,
523792,MAZDA LTD   ,S ,Q,69.40,72.50,67.00,67.25,67.25,66.65,144,11956,825571.00,
532852,MCD HOLDING ,B ,Q,86.00,86.90,82.20,83.50,83.50,84.10,172,9989,844057.00,
532654,MCLEOD RUSSE,B ,Q,200.00,224.40,196.50,208.20,208.20,197.15,22949,2454678,518536996.00,
532629,MCNALLYB    ,B ,Q,173.00,179.00,166.20,168.15,169.65,172.90,1521,71665,12221802.00,
523221,MCS LTD     ,B ,Q,19.40,20.10,19.15,19.20,19.20,19.15,36,5160,102401.00,
523144,MEDI CAPS   ,S ,Q,53.00,53.00,50.00,51.05,50.75,51.90,34,4577,235725.00,
512267,MEDIA MATRIX,B ,Q,5.00,5.39,4.65,5.24,5.24,4.91,20,2986,15309.00,
503685,MEDIA ONE   ,T ,Q,171.00,171.00,160.05,160.10,164.85,162.90,50,14746,2365526.00,
531146,MEDICAMEN BI,S ,Q,18.45,18.45,16.50,16.75,17.00,16.85,25,5506,92893.00,
511276,MEFCOM AGRO ,Z ,Q,3.84,4.00,3.84,3.90,3.90,4.04,13,5811,22637.00,
531176,MEFCOM CAPIT,B ,Q,8.95,9.55,8.91,9.55,9.55,9.10,7,285,2629.00,
531417,MEGA CORPN. ,B ,Q,2.06,2.10,2.06,2.06,2.06,2.16,28,29920,61655.00,
532408,MEGASOFT LTD,T ,Q,28.00,28.00,26.65,26.80,26.80,27.75,276,62224,1685344.00,
532865,MEGHMANI    ,B ,Q,15.90,15.90,15.05,15.20,15.20,15.50,605,190501,2938676.00,
511377,MEHTA I.FIN ,B ,Q,3.65,3.75,3.60,3.75,3.75,3.58,3,101,363.00,
532307,MELSTAR INFO,T ,Q,12.90,13.20,12.90,13.07,13.07,13.00,23,3812,49575.00,
523828,MENON BEAR. ,S ,Q,73.00,73.00,72.45,72.90,72.90,72.20,7,708,51507.00,
531727,MENON PISTON,B ,Q,61.10,62.40,61.10,62.40,62.40,61.00,3,320,19652.00,
526235,MERCATOR LIN,S ,Q,57.05,57.45,54.80,55.45,55.45,55.95,3302,869386,48761905.00,
500126,MERCK LTD   ,B ,Q,404.00,410.00,401.30,403.50,401.30,410.00,75,2060,834819.00,
531810,METAL COATIN,B ,Q,7.71,7.71,7.71,7.71,7.71,7.35,2,150,1156.00,
513131,METALMAN IND,T ,Q,12.99,13.04,12.51,12.80,12.80,12.42,44,11594,150475.00,
524683,METROCHE.IND,S ,Q,50.00,50.00,48.05,49.95,49.95,50.05,31,3501,173011.00,
514242,MH MILLS IND,Z ,Q,3.56,3.60,3.56,3.60,3.60,3.71,3,1000,3580.00,
532850,MIC ELECTRON,B ,Q,57.00,57.20,53.50,54.30,54.30,55.85,1936,319202,17755974.00,
522298,MICRO FORGE ,Z ,Q,3.24,3.55,3.24,3.55,3.55,3.39,2,1500,5015.00,
523886,MICRO INKS L,B ,Q,364.95,379.90,340.25,353.85,353.85,360.30,1559,61842,22791287.00,
532494,MICRO TECHO ,S ,Q,143.95,143.95,138.50,139.50,139.50,139.45,499,32584,4587852.00,
526251,MID EAST POR,B ,Q,3.40,3.40,3.40,3.40,3.40,3.40,4,1700,5780.00,
500277,MID INDIA IN,B ,Q,3.01,3.28,3.01,3.02,3.02,3.16,7,7001,21133.00,
530257,MIDAS PHARMA,T ,Q,22.70,24.95,22.70,24.55,23.25,23.80,10,1300,31706.00,
532416,MID-DAY MULT,B ,Q,26.50,26.50,24.30,24.75,24.95,25.40,335,58824,1484849.00,
507621,MILKFOOD    ,B ,Q,214.20,215.00,207.00,207.00,207.00,207.00,15,275,57844.00,
531942,MILLEN.CYBER,B ,Q,3.60,3.60,3.60,3.60,3.60,3.44,5,665,2394.00,
521147,MILLENNIUM B,B ,Q,16.25,16.45,15.25,15.65,16.15,15.80,31,3808,61204.00,
526143,MILTON PLAST,T ,Q,9.59,9.59,9.00,9.40,9.40,9.24,7,5261,47432.00,
522235,MINAL ENGG. ,B ,Q,12.80,12.80,11.25,11.69,11.25,12.03,36,4459,51867.00,
531456,MINAXI TEXT.,B ,Q,0.90,0.90,0.81,0.87,0.89,0.84,25,15719,13604.00,
532539,MINDA IND   ,S ,Q,177.75,177.75,164.80,173.75,173.80,165.20,13,329,55832.00,
517344,MINDTECK (I),B ,Q,30.00,30.25,30.00,30.00,30.00,31.45,7,802,24085.00,
532819,MINDTREE LTD,B ,Q,563.00,602.00,545.00,582.20,582.20,560.10,9815,380500,222840029.00,
513377,MINERAL&METL,A ,Q,28799.00,29295.00,28501.05,28640.40,28640.40,28633.70,257,289,8338451.00,
523373,MINI DIAMOND,T ,Q,4.05,4.05,4.05,4.05,4.05,4.02,1,100,405.00,
500279,MIRC ELECT  ,B ,Q,18.35,18.40,17.55,17.85,17.85,17.95,433,217724,3881829.00,
526642,MIRZA INTER ,B ,Q,14.50,14.90,14.27,14.34,14.34,14.47,129,29589,426405.00,
590060,MK EXIM     ,TS,Q,25.10,25.60,24.40,25.40,25.40,24.40,214,153008,3874837.00,
532127,MOBILE TELE ,B ,Q,2.77,2.78,2.51,2.67,2.67,2.53,153,144969,393224.00,
519287,MODERN DAIRI,B ,Q,37.20,37.20,37.20,37.20,37.20,35.45,74,32394,1205056.00,
503015,MODERN INDIA,S ,Q,145.00,145.00,135.00,136.05,136.05,132.20,65,3493,474598.00,
509760,MODERN SHARE,B ,Q,13.85,14.40,13.80,13.85,13.85,14.50,5,500,6937.00,
513303,MODERN STEEL,S ,Q,18.85,18.85,17.90,18.05,18.00,17.90,22,2950,53567.00,
503776,MODIPON     ,B ,Q,19.10,20.10,19.10,19.45,20.10,20.00,6,343,6652.00,
506261,MODISON MET.,S ,Q,18.20,18.50,18.00,18.00,18.00,18.40,37,14841,267520.00,
531453,MOHIT INDUS.,S ,Q,14.44,14.44,13.00,13.44,13.44,13.25,25,6168,82645.00,
530169,MOHIT PAPER ,B ,Q,7.37,7.37,7.03,7.23,7.37,7.39,11,875,6357.00,
526263,MOLD-TEK TEC,B ,Q,79.55,81.85,75.00,76.55,75.00,80.35,121,14193,1102070.00,
533080,MOLDTK PLA  ,B ,Q,36.15,36.60,35.60,36.00,36.00,36.05,102,32597,1175781.00,
532723,MONET SUGAR ,T ,Q,29.25,29.25,26.75,28.95,28.95,28.05,8,340,9355.00,
531595,MONEY MAT F ,B ,Q,132.00,139.50,126.00,133.65,135.00,131.60,52,2090,282411.00,
513446,MONNE ISPAT*,B ,Q,379.90,382.00,347.00,350.35,350.35,374.60,1647,76439,27773330.00,
532078,MONNET IND. ,B ,Q,24.95,24.95,22.70,22.70,22.70,23.80,8,1019,24126.00,
524084,MONSANTO (I),B ,Q,1552.05,1648.00,1552.05,1567.40,1560.00,1552.65,336,3458,5517150.00,
532621,MORARJETEX  ,T ,Q,27.50,27.95,27.00,27.95,27.95,26.65,71,22669,632855.00,
511549,MORARKA FIN.,B ,Q,13.65,13.65,13.65,13.65,13.65,13.00,1,1000,13650.00,
500288,MOREPEN LAB.,B ,Q,8.75,9.10,8.35,8.37,8.37,8.54,289,199538,1703475.00,
523160,MORGAN CRU  ,B ,Q,67.15,71.00,66.70,70.30,70.30,68.80,20,1138,78612.00,
523564,MORGAN IND  ,B ,Q,2.84,2.84,2.84,2.84,2.84,2.71,1,1000,2840.00,
532407,MOSCHIP SEMI,B ,Q,10.20,10.56,9.75,9.93,9.93,10.10,143,38614,388914.00,
517140,MOSER BEAR  ,A ,Q,93.00,93.50,88.30,89.10,89.10,91.35,3993,620320,56104251.00,
517334,MOTHERSON SS,B ,Q,92.65,93.15,88.50,89.75,89.75,90.55,445,40919,3739598.00,
532892,MOTILALOFS  ,B ,Q,171.20,174.50,164.50,167.85,167.85,166.95,949,33489,5688073.00,
501343,MOTOR&GEN.FI,B ,Q,40.25,42.90,40.25,41.25,41.30,42.15,38,3027,125132.00,
531096,MOUNT EVERES,B ,Q,79.00,80.00,75.40,76.80,76.80,77.75,305,59857,4624342.00,
532724,MOUNT TRAD  ,T ,Q,403.85,403.85,403.85,403.85,403.85,384.65,14,286,115501.00,
507522,MOUNTT SHIV.,TS,Q,45.30,48.75,45.30,46.05,46.05,46.95,26,1916,88701.00,
590011,MOVING PI(PS,B ,Q,4.73,4.73,4.73,4.73,4.73,4.51,15,8249,39017.00,
526299,MPHASIS LTD ,A ,Q,594.50,609.95,567.00,570.95,570.95,589.05,4264,205277,120223176.00,
500450,MPIL CORP L ,T ,Q,58.00,58.70,53.30,55.00,55.00,55.95,15,1892,105323.00,
500290,MRF LTD.    ,B ,Q,5075.00,5405.00,5075.00,5139.05,5139.05,4997.80,7323,35484,186430293.00,
532376,MRO-TEK LTD*,B ,Q,34.10,37.35,34.00,36.00,36.00,33.65,2619,423592,15324856.00,
500109,MRPL        ,A ,Q,88.70,89.50,86.10,86.60,86.60,87.50,2150,370121,32292330.00,
532553,MSK PROJECTS,B ,Q,93.00,96.35,90.25,91.20,91.20,92.15,1159,227186,21273911.00,
532650,MSP STEEL   ,B ,Q,35.00,36.40,34.00,34.25,34.15,34.20,391,54313,1902878.00,
512424,MTZ POLYFILM,B ,Q,1.68,1.83,1.68,1.68,1.68,1.76,65,70025,119967.00,
532820,MUDRA       ,B ,Q,29.00,29.00,26.90,27.45,27.45,27.65,870,127585,3493454.00,
532097,MUKAND ENGG.,B ,Q,27.00,27.50,26.15,26.25,26.25,26.10,47,4450,120148.00,
500460,MUKAND LTD. ,B ,Q,63.50,64.40,57.60,58.30,58.30,62.35,1396,132852,8114041.00,
523832,MUKAT PIPES ,S ,Q,10.60,10.65,10.17,10.30,10.43,10.16,15,3300,33826.00,
530341,MUKESH BABU ,T ,Q,14.40,14.40,14.40,14.40,14.40,15.10,4,175,2520.00,
513265,MUKESH STEEL,T ,Q,11.99,12.00,11.99,12.00,12.00,12.00,2,200,2399.00,
532357,MUKTA ARTS  ,B ,Q,60.90,60.90,56.85,57.30,58.00,59.55,60,3586,208119.00,
700087,MUKUND CRPS ,F ,P,4.35,5.90,4.35,5.90,5.90,5.25,2,101,440.00,
530329,MUKUNDA IND.,B ,Q,2.54,2.54,2.54,2.54,2.54,2.49,2,150,381.00,
501477,MULLER & PHI,B ,Q,82.85,89.45,82.80,89.45,89.45,87.00,3,51,4230.00,
513685,MULTI ARC   ,S ,Q,9.00,9.00,8.88,8.88,8.88,9.34,7,718,6378.00,
526169,MULTIBASE I ,B ,Q,31.00,31.00,28.40,28.40,28.40,29.60,2,4,121.00,
520059,MUNAUTO     ,B ,Q,83.00,84.45,77.55,78.10,78.10,80.35,317,36535,2934006.00,
532921,MUNDRA PORT ,A ,Q,549.75,552.00,538.05,540.25,540.25,540.00,4387,124852,68010587.00,
520043,MUNJAL SHOWA,B ,Q,58.90,59.70,55.05,56.10,56.10,57.15,419,37613,2146291.00,
511401,MUNOTH INVES,B ,Q,4.65,4.68,4.30,4.35,4.35,4.46,6,2170,9574.00,
515037,MURD.CERAM  ,B ,Q,35.00,36.20,34.00,34.50,34.50,34.85,359,54123,1896957.00,
519323,MURLI INDU  ,S ,Q,267.35,278.00,265.00,266.90,268.00,272.50,68,1393,376564.00,
511766,MUTHOOT CAP ,B ,Q,65.00,68.00,65.00,66.85,65.55,67.25,56,8782,588179.00,
530435,MVL IND     ,B ,Q,23.50,23.75,23.50,23.75,23.75,22.65,34,15010,355832.00,
532991,MVL LIMITED ,B ,Q,190.15,202.00,190.15,197.10,197.10,190.25,524,147981,28864643.00,
526622,MY FAIR LADY,T ,Q,2.90,2.90,2.67,2.67,2.67,2.80,12,3300,9381.00,
506734,MYS PETRO   ,S ,Q,28.50,29.00,27.00,27.90,27.90,28.15,27,3380,96088.00,
502405,MYSORE PAPER,T ,Q,7.62,7.62,7.24,7.29,7.59,7.62,37,23400,173093.00,
502168,N C L IND.  ,S ,Q,45.20,45.70,44.10,44.40,44.30,44.60,172,26450,1188607.00,
519494,N K INDUST. ,B ,Q,40.15,41.50,39.25,40.00,40.00,40.10,109,17486,706866.00,
530897,N.G.IND.LTD.,S ,Q,61.20,61.20,59.40,60.00,60.00,62.50,7,203,12240.00,
516082,N.R.AGARWAL ,B ,Q,22.10,22.50,21.85,22.15,22.15,22.00,53,10945,242830.00,
524709,NAGAR.AGRICH,B ,Q,154.20,169.00,152.00,155.40,155.40,150.40,497,37159,5937495.00,
531832,NAGAR.AGRITE,T ,Q,4.72,4.72,4.72,4.72,4.72,4.50,1,600,2832.00,
