Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
104074;UTI Spread Fund - Dividend Option;11.3605;0;11.3605;06-Aug-2009
104075;UTI Spread Fund - Growth Option;13.0992;0;13.0992;06-Aug-2009
102398;UTI-Auto Sector Fund-Growth Option;18.03;18.03;18.03;06-Aug-2009
102397;UTI-Auto Sector Fund-Income Option;12.18;12.18;12.18;06-Aug-2009
103026;UTI-Dividend Yield Fund.-Growth;22.51;22.51;22.51;06-Aug-2009
103025;UTI-Dividend Yield Fund.-Income;11.97;11.97;11.97;06-Aug-2009
101912;BARODA PIONEER BALANCE FUND -Growth Plan;24.12;23.88;24.12;06-Aug-2009
101913;BARODA PIONEER BALANCE FUND-Dividend Plan;24.36;24.12;24.36;06-Aug-2009
103154;Birla Sun Life 95 Fund-Plan A (Dividend);103.50;102.46;103.50;06-Aug-2009
103155;Birla Sun Life 95 Fund-Plan B(Growth);236.25;233.89;236.25;06-Aug-2009
100035;Birla Sun Life Freedom Fund-Plan A (Dividend);19.09;18.90;19.09;06-Aug-2009
100036;Birla Sun Life Freedom Fund-Plan B (Growth);31.07;30.76;31.07;06-Aug-2009
106167;Canara Robeco Balance - Dividend Plan;46.5900;46.5900;46.5900;06-Aug-2009
106166;Canara Robeco Balance - Growth Plan;46.5900;46.5900;46.5900;06-Aug-2009
106884;DWS MONEY PLUS ADVANTAGE FUND- Inst-Div;10.6055;10.5949;10.6055;06-Aug-2009
106883;DWS MONEY PLUS ADVANTAGE FUND- Inst-Gr;10.1720;10.1618;10.1720;06-Aug-2009
106882;DWS MONEY PLUS ADVANTAGE FUND- Reg-Div;10.5576;10.5470;10.5576;06-Aug-2009
106881;DWS MONEY PLUS ADVANTAGE FUND- Reg-Gr;11.8855;11.8736;11.8855;06-Aug-2009
100082;DSP BlackRock Balanced Fund-Dividend;20.7260;20.5190;20.7260;06-Aug-2009
100081;DSP BlackRock Balanced Fund-Growth;50.4520;49.9470;50.4520;06-Aug-2009
101069;Escorts Balanced Fund-Dividend Option;11.5375;11.5375;11.7971;06-Aug-2009
101070;Escorts Balanced Fund-Growth Option;51.6397;51.6397;52.8016;06-Aug-2009
100549;FT India Balanced Fund-Dividend Plan;20.1031;19.9021;20.1031;06-Aug-2009
100550;FT India Balanced Fund-Growth Plan;40.4545;40.0500;40.4545;06-Aug-2009
100551;Templeton India Children’s Asset Plan-Education Plan;29.3288;29.3288;29.3288;06-Aug-2009
100553;Templeton India Children’s Asset Plan-Gift Plan - Dividend;36.1895;36.1895;36.1895;06-Aug-2009
100552;Templeton India Children’s Asset Plan-Gift Plan - Growth;36.1895;36.1895;36.1895;06-Aug-2009
100535;Templeton India Pension Plan-Dividend;15.1972;15.1972;15.1972;06-Aug-2009
100536;Templeton India Pension Plan-Growth;50.9564;50.9564;50.9564;06-Aug-2009
100121;HDFC Balanced Fund - Dividend Option;16.707;16.54;17.083;06-Aug-2009
100122;HDFC Balanced Fund - Growth Option;37.78;37.402;38.63;06-Aug-2009
100900;HDFC Children Gift Fund-Investment;27.706;26.875;28.329;06-Aug-2009
100899;HDFC Children Gift Fund-Savings;18.404;17.852;18.634;06-Aug-2009
101978;HDFC Prudence Fund - Dividend Option;24.983;24.733;25.545;06-Aug-2009
101977;HDFC Prudence Fund - Growth Option;144.429;142.985;147.679;06-Aug-2009
100355;ICICI Prudential Balanced Plan-Dividend;13.54;13.54;13.54;06-Aug-2009
100356;ICICI Prudential Balanced Plan-Growth Option;35.18;35.18;35.18;06-Aug-2009
102330;ICICI Prudential Income Multiplier Fund-Cumulative Option;17.2630;17.0903;17.2630;06-Aug-2009
102331;ICICI Prudential Income Multiplier Fund-Dividend option;11.8293;11.7110;11.8293;06-Aug-2009
100202;ING Balanced Fund-Dividend Option;14.8300;14.8300;14.8300;06-Aug-2009
100203;ING Balanced Fund-Growth Option;21.2000;21.2000;21.2000;06-Aug-2009
100220;JM Balanced Fund-Dividend;15.4378;15.4378;15.4378;06-Aug-2009
100221;JM Balanced Fund-Growth;20.3073;20.3073;20.3073;06-Aug-2009
100286;Kotak Balance;21.922;21.922;22.415;06-Aug-2009
100321;LICMF Balanced Fund-Dividend;10.4828;10.3780;10.4828;06-Aug-2009
100323;LICMF Balanced Fund-Growth;49.5964;49.1004;49.5964;06-Aug-2009
101271;LICMF Children Fund;9.9862;9.8863;9.9862;06-Aug-2009
100325;LICMF Unit Linked Insurance Scheme;8.9986;8.9986;8.9986;06-Aug-2009
101266;Principal Balanced Fund-Dividend;13.1400;13.0100;13.1400;06-Aug-2009
101265;Principal Balanced Fund-Growth;26.0100;25.7500;26.0100;06-Aug-2009
101551;SBI Magnum Balanced Fund - Dividend;27.36;27.09;27.36;06-Aug-2009
102885;SBI Magnum Balanced Fund - Growth;42.32;41.90;42.32;06-Aug-2009
100617;Sundaram BNP Paribas Balanced Fund - Appreciation Option;39.0316;38.6413;39.9098;06-Aug-2009
101472;Sundaram BNP Paribas Balanced Fund - Dividend Option;14.5465;14.4010;14.8738;06-Aug-2009
111924;Sundaram BNP Paribas Balanced Fund - Institutional Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
101222;Tata Balanced Fund - Dividend Option;41.5946;41.1787;41.5946;06-Aug-2009
100414;Tata Balanced Fund - Growth;62.0368;61.4164;62.0368;06-Aug-2009
101491;Tata Young Citizen [After 7 years];17.0604;16.8898;17.4869;06-Aug-2009
101490;Tata Young Citizen Fund [>3 years upto 7 years];17.0604;16.7192;17.4869;06-Aug-2009
101489;Tata Young Citizen Fund [Upto 3 years];17.0604;16.5486;17.4869;06-Aug-2009
101662;UTI - Variable Investment Scheme-Growth Option;15.1751;15.1751;15.1751;06-Aug-2009
101661;UTI - Variable Investment Scheme-Income Option;11.4096;11.4096;11.4096;06-Aug-2009
100684;UTI – Balanced Fund-Growth;64.1;64.1;64.1;06-Aug-2009
100685;UTI – Balanced Fund-Income;19.3;19.3;19.3;06-Aug-2009
106506;AIG India Liquid Fund-Institutional Plan-Daily Dividend Option;1001.0000;1001.0000;1001.0000;06-Aug-2009
106511;AIG India Liquid Fund-Institutional Plan-Growth Option;1155.4042;1155.4042;1155.4042;06-Aug-2009
106507;AIG India Liquid Fund-Institutional Plan-Weekly Dividend Option;1001.4344;1001.4344;1001.4344;06-Aug-2009
106503;AIG India Liquid Fund-Retail Plan-DailyDividend Option;1001.0000;1001.0000;1001.0000;06-Aug-2009
106514;AIG India Liquid Fund-Retail Plan-Growth Option;1148.7002;1148.7002;1148.7002;06-Aug-2009
106504;AIG India Liquid Fund-Retail Plan-Monthly Dividend Option;1002.1185;1002.1185;1002.1185;06-Aug-2009
106516;AIG India Liquid Fund-Retail Plan-Quarterly Dividend Option;1005.9973;1005.9973;1005.9973;06-Aug-2009
106510;AIG India Liquid Fund-Retail Plan-Weekly Dividend Option;1001.4097;1001.4097;1001.4097;06-Aug-2009
106513;AIG India Liquid Fund-Super Institutional Plan-Daily Dividend Option;1001.0000;1001.0000;1001.0000;06-Aug-2009
106508;AIG India Liquid Fund-Super Institutional Plan-Growth Option;1157.5740;1157.5740;1157.5740;06-Aug-2009
106509;AIG India Liquid Fund-Super Institutional Plan-Weekly Dividend Option;1001.4425;1001.4425;1001.4425;06-Aug-2009
111707;BARODA PIONEER LIQUID FUND INSTITUITIONAL PLAN - DAILY DIVIDEND OPTION;10.0063;10.0063;10.0063;06-Aug-2009
111704;BARODA PIONEER LIQUID FUND INSTITUITIONAL PLAN - GROWTH OPTION;10.2820;10.2820;10.2820;06-Aug-2009
101409;BARODA PIONEER LIQUID FUND-Daily Dividend;10.0606;10.0606;10.0606;06-Aug-2009
101407;BARODA PIONEER LIQUID FUND-Dividend Plan;13.3640;13.3640;13.3640;06-Aug-2009
101408;BARODA PIONEER LIQUID FUND-Growth Plan;15.5972;15.5972;15.5972;06-Aug-2009
109257;Bharti AXA Liquid Fund- Institutional Plan- Daily Dividend;1000.0000;1000.0000;1000.0000;06-Aug-2009
109256;Bharti AXA Liquid Fund- Institutional Plan-Growth;1076.5558;1076.5558;1076.5558;06-Aug-2009
111971;Bharti AXA Liquid Fund- Regular Plan- Daily Dividend;1000.0000;1000.0000;1000.0000;06-Aug-2009
109254;Bharti AXA Liquid Fund- Regular Plan- Growth;1070.7216;1070.7216;1070.7216;06-Aug-2009
109255;Bharti AXA Liquid Fund- Regular Plan- Weekly Dividend;1000.3647;1000.3647;1000.3647;06-Aug-2009
109258;Bharti AXA Liquid Fund- Super Institutional Plan-Growth;1078.3373;1078.3373;1078.3373;06-Aug-2009
103191;Birla Sun Life Cash Manager-Plan A(Institutional Daily Dividend);10.0030;10.0030;10.0030;06-Aug-2009
103192;Birla Sun Life Cash Manager-Plan B(Growth);21.8941;21.8941;21.8941;06-Aug-2009
103195;Birla Sun Life Cash Manager-Plan C(Institutional  Growth);14.9738;14.9738;14.9738;06-Aug-2009
103193;Birla Sun Life Cash Manager-Plan D(Weekly Dividend);10.0034;10.0034;10.0034;06-Aug-2009
103194;Birla Sun Life Cash Manager-Plan E(Institutional  Weekly Dividend);10.0035;10.0035;10.0035;06-Aug-2009
112014;Birla Sun Life Cash Plus- Discipline Advantage Plan;10.0525;10.0525;10.0525;06-Aug-2009
100043;Birla Sun Life Cash Plus-Institutional (Growth);24.2640;24.2640;24.2640;06-Aug-2009
100048;Birla Sun Life Cash Plus-Institutional -  Weekly Dividend;10.8151;10.8151;10.8151;06-Aug-2009
100041;Birla Sun Life Cash Plus-Institutional - Daily Dividend;10.8023;10.8023;10.8023;06-Aug-2009
100049;Birla Sun Life Cash Plus-Institutional - Fortnightly Dividend;10.8387;10.8387;10.8387;06-Aug-2009
100051;Birla Sun Life Cash Plus-Institutional Premium -  Weekly Dividend;10.0308;10.0308;10.0308;06-Aug-2009
100052;Birla Sun Life Cash Plus-Institutional Premium - Fortnightly Dividend;10.0000;10.0000;10.0000;06-Aug-2009
100047;Birla Sun Life Cash Plus-Institutional Premium Plan (Growth);14.3286;14.3286;14.3286;06-Aug-2009
100046;Birla Sun Life Cash Plus-Institutional Premium Plan - Daily Dividend;10.0195;10.0195;10.0195;06-Aug-2009
100053;Birla Sun Life Cash Plus-Institutional Premium Plan-Monthly Dividend;10.0085;10.0085;10.0085;06-Aug-2009
100044;Birla Sun Life Cash Plus-Retail (Dividend);16.3694;16.3694;16.3694;06-Aug-2009
100042;Birla Sun Life Cash Plus-Retail (Growth);23.9391;23.9391;23.9391;06-Aug-2009
101294;Birla Sun Life Cash Plus Sweep Plan-Dividend Option;10.1037;10.1037;10.1037;06-Aug-2009
101363;Canara Robeco Liquid- INSTITUTIONAL-Dividend Reinvestment;10.0410;10.0410;10.0410;06-Aug-2009
101362;Canara Robeco Liquid- INSTITUTIONAL-Growth;16.3440;16.3440;16.3440;06-Aug-2009
101361;Canara Robeco Liquid- INSTITUTIONAL-Weekly dividend;10.0410;10.0410;10.0410;06-Aug-2009
109357;Canara Robeco Liquid-Institutional-Fortnightly Div Reinvest;10.0410;10.0410;10.0410;06-Aug-2009
101364;Canara Robeco Liquid-Retail-DRI;10.0410;10.0410;10.0410;06-Aug-2009
109346;Canara Robeco Liquid-Retail-Fortnightly Div Reinvest;10.0421;10.0421;10.0421;06-Aug-2009
101365;Canara Robeco Liquid-Retail-Growth;16.3158;16.3158;16.3158;06-Aug-2009
109347;Canara Robeco Liquid-Retail-Monthly Div Reinvest;10.0504;10.0504;10.0504;06-Aug-2009
109356;Canara Robeco Liquid-Retail-Weekly Div Reinvest;10.0421;10.0421;10.0421;06-Aug-2009
109349;Canara Robeco Liquid-Super Institutional-Daily Div Reinvest.;10.0410;10.0410;10.0410;06-Aug-2009
109355;Canara Robeco Liquid-Super Institutional-Fortnightly Div Reinvest.;10.0410;10.0410;10.0410;06-Aug-2009
109353;Canara Robeco Liquid-Super Institutional-Growth;10.8919;10.8919;10.8919;06-Aug-2009
109350;Canara Robeco Liquid-Super Institutional-Weekly Div Reinvest.;10.0423;10.0423;10.0423;06-Aug-2009
100989;DBS Chola Liquid Fund-Cum -Institutional Plus;18.1079;18.1079;18.1079;06-Aug-2009
104329;DBS Chola Liquid Fund-Cum -Super Institutional;12.3234;12.3234;12.32;06-Aug-2009
100978;DBS Chola Liquid Fund-Daily Dividend Reinvestment Plan;10.1042;10.1042;10.1042;06-Aug-2009
100975;DBS Chola Liquid Fund-Regular Cumulative;17.9137;17.9137;17.9137;06-Aug-2009
101307;DBS Chola Liquid Fund - Regular Weekly Dividend;11.9890;11.9890;11.9890;06-Aug-2009
106472;DWS Insta Cash Plus Fund Super Institutional Plan- Weekly Dividend;10.0995;10.0995;10.0995;06-Aug-2009
106467;DWS Insta Cash Plus Fund Super Institutional Plan-Daily Dividend;10.0304;10.0304;10.0304;06-Aug-2009
106471;DWS Insta Cash Plus Fund Super Institutional Plan-Growth;11.6312;11.6312;11.6312;06-Aug-2009
101718;DWS Insta Cash Plus Fund-DIVIDEND-Daily Dividend;10.3010;10.3010;10.3010;06-Aug-2009
101717;DWS Insta Cash Plus Fund-DIVIDEND-MONTHLY DIVIDEND;10.9813;10.9813;10.9813;06-Aug-2009
101716;DWS Insta Cash Plus Fund-DIVIDEND-WEEKLY DIVIDEND;10.3597;10.3597;10.3597;06-Aug-2009
101719;DWS Insta Cash Plus Fund-Growth-GROWTH;15.0375;15.0375;15.0375;06-Aug-2009
101722;DWS Insta Cash Plus Fund-Institutional Plan-Daily Dividend;10.0516;10.0516;10.0516;06-Aug-2009
101721;DWS Insta Cash Plus Fund-Institutional Plan-Growth;14.1168;14.1168;14.1168;06-Aug-2009
101723;DWS Insta Cash Plus Fund-Institutional Plan-Weekly Dividend;10.0770;10.0770;10.0770;06-Aug-2009
105672;DWS Insta Cash Plus Fund-Regular Plan-Weekly Bonus;11.1660;11.1660;11.1660;06-Aug-2009
106861;DSP BlackRock Cash Manager Fund - Institutional Plan - Daily Dividend Reinvest;1000.1000;1000.1000;1000.1000;06-Aug-2009
106863;DSP BlackRock Cash Manager Fund - Institutional Plan - Growth;1144.9808;1144.9808;1144.9808;06-Aug-2009
106862;DSP BlackRock Cash Manager Fund - Institutional Plan - Weekly Dividend Reinvest;1000.2000;1000.2000;1000.2000;06-Aug-2009
111969;DSP BlackRock Cash Manager Fund - Regular Plan - Daily Dividend Reinvest;1000.0000;1000.0000;1000.0000;06-Aug-2009
106859;DSP BlackRock Cash Manager Fund - Regular Plan - Growth;1143.8501;1143.8501;1143.8501;06-Aug-2009
106860;DSP BlackRock Cash Manager Fund - Regular Plan - Weekly Dividend Reinvest;1000.2000;1000.2000;1000.2000;06-Aug-2009
100943;DSP BlackRock Liquidity Fund - Regular Plan - Daily Dividend;10.0100;10.0100;10.0100;06-Aug-2009
100940;DSP BlackRock Liquidity Fund - Regular Plan - Growth;21.4071;21.4071;21.4071;06-Aug-2009
100941;DSP BlackRock Liquidity Fund - Regular Plan Weekly Dividend;12.4000;12.4000;12.4000;06-Aug-2009
103349;DSP BlackRock Liquidity Fund- Institutional Plan-Daily Dividend;1000.2000;1000.2000;1000.2000;06-Aug-2009
103347;DSP BlackRock Liquidity Fund- Institutional Plan-Growth;1286.3172;1286.3172;1286.3172;06-Aug-2009
103348;DSP BlackRock Liquidity Fund- Institutional Plan-Weekly Dividend;1000.2000;1000.2000;1000.2000;06-Aug-2009
109934;Edelweiss Liquid Fund - Retail Plan - Daily Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
109940;Edelweiss Liquid Fund - Retail Plan - Growth Option;10.5932;10.5932;10.5932;06-Aug-2009
109939;Edelweiss Liquid Fund - Retail Plan - Monthly Dividend Option;10.0038;10.0038;10.0038;06-Aug-2009
109937;Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option;10.0008;10.0008;10.0008;06-Aug-2009
103226;Escorts Liquid Plan-Daily Dividend Option;12.6796;12.6796;12.6796;06-Aug-2009
103225;Escorts Liquid Plan-Growth Option;13.3919;13.3919;13.3919;06-Aug-2009
103228;Escorts Liquid Plan-Monthly Dividend Option;12.9693;12.9693;12.9693;06-Aug-2009
103227;Escorts Liquid Plan-Weekly Dividend Option;12.7102;12.7102;12.7102;06-Aug-2009
104498;Fidelity Cash Fund - Institutional Plan - Daily Dividend Option;10.0025;10.0025;10.0025;06-Aug-2009
104497;Fidelity Cash Fund - Institutional Plan - Growth Option;12.2241;12.2241;12.2241;06-Aug-2009
104548;Fidelity Cash Fund - Institutional Plan - Monthly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
104546;Fidelity Cash Fund - Institutional Plan - Weekly Dividend Option;10.0264;10.0264;10.0264;06-Aug-2009
104495;Fidelity Cash Fund - Retail Plan - Daily Dividend option;10.0025;10.0025;10.0025;06-Aug-2009
104493;Fidelity Cash Fund - Retail Plan - Growth option;12.0949;12.0949;12.0949;06-Aug-2009
104547;Fidelity Cash Fund - Retail Plan - Monthly Dividend Option;10.0140;10.0140;10.0140;06-Aug-2009
104549;Fidelity Cash Fund - Retail Plan - Weekly Dividend Option;10.0042;10.0042;10.0042;06-Aug-2009
104494;Fidelity Cash Fund - Super Institutional Plan - Daily Dividend Option;10.0145;10.0145;10.0145;06-Aug-2009
104496;Fidelity Cash Fund - Super Institutional Plan - Growth Option;12.2628;12.2628;12.2628;06-Aug-2009
104551;Fidelity Cash Fund - Super Institutional Plan - Monthly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
104550;Fidelity Cash Fund - Super Institutional Plan - Weekly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
110922;Fortis Overnight Fund-Institutional Plan-Daily Dividend Option;10.0030;10.0030;10.0030;06-Aug-2009
110915;Fortis Overnight Fund-Institutional Plan-Growth Option;13.6281;13.6281;13.6281;06-Aug-2009
110919;Fortis Overnight Fund-Institutional Plan-Monthly Dividend Payout Option;0.0000;0.0000;0.0000;06-Aug-2009
110923;Fortis Overnight Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
110914;Fortis Overnight Fund-Institutional Plus Plan-Daily Dividend Option;10.0030;10.0030;10.0030;06-Aug-2009
110920;Fortis Overnight Fund-Institutional Plus Plan-Growth Option;11.1259;11.1259;11.1259;06-Aug-2009
110916;Fortis Overnight Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
110917;Fortis Overnight Fund-Institutional Plus Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;06-Aug-2009
110921;Fortis Overnight Fund-Regular Plan-Growth Option;13.3956;13.3956;13.3956;06-Aug-2009
110913;Fortis Overnight Fund-Regular Plan-Monthly Dividend Payout Option;10.0056;10.0056;10.0056;06-Aug-2009
110918;Fortis Overnight Fund-Regular Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
101044;Templeton India Cash Management Account-Dividend Plan;10.0000;10.0000;10.0000;06-Aug-2009
101048;Templeton India Cash Management Account-Growth Plan;15.6750;15.6750;15.6750;06-Aug-2009
102443;Templeton India Treasury Management - Institution-Daily;1000.6730;1000.6730;1000.6730;06-Aug-2009
102441;Templeton India Treasury Management - Institution-Growth;1401.9375;1401.9375;1401.9375;06-Aug-2009
102442;Templeton India Treasury Management - Institution-Weekly;1055.2868;1055.2868;1055.2868;06-Aug-2009
100543;Templeton India Treasury Management Account-Liquid Plan - Daily Dividend;1000.6730;1000.6730;1000.6730;06-Aug-2009
100544;Templeton India Treasury Management Account-Liquid Plan - Growth;1354.3394;1354.3394;1354.3394;06-Aug-2009
100542;Templeton India Treasury Management Account-Liquid Plan - Weekly Dividend;1001.0591;1001.0591;1001.0591;06-Aug-2009
100541;Templeton India Treasury Management Account-Regular Plan - Daily Dividend;1512.3400;1512.3400;1512.3400;06-Aug-2009
100538;Templeton India Treasury Management Account-Regular Plan - Growth;2214.9942;2214.9942;2214.9942;06-Aug-2009
100537;Templeton India Treasury Management Account-Regular Plan - Weekly Dividend;1244.9602;1244.9602;1244.9602;06-Aug-2009
100547;Templeton India Treasury Management Account-Super Institutional Plan - Daily Dividend;1000.6730;1000.6730;1000.6730;06-Aug-2009
100546;Templeton India Treasury Management Account-Super Institutional Plan - Growth;1331.6220;1331.6220;1331.6220;06-Aug-2009
100548;Templeton India Treasury Management Account-Super Institutional Plan - Weekly Dividend;1021.6969;1021.6969;1021.6969;06-Aug-2009
101997;HDFC Cash Management Fund - Call Plan-Daily Dividend Plan;10.4266;10.4266;10.4266;06-Aug-2009
101996;HDFC Cash Management Fund - Call Plan-Growth Option;14.9631;14.9631;14.9631;06-Aug-2009
101994;HDFC Cash Management Fund - Savings Plan-Daily Dividend Option;10.6364;10.6364;10.6364;06-Aug-2009
101993;HDFC Cash Management Fund - Savings Plan-Growth Option;18.72;18.72;18.72;06-Aug-2009
101995;HDFC Cash Management Fund - Savings Plan-Weekly Dividend Option;10.633;10.633;10.633;06-Aug-2009
100875;HDFC Liquid Fund-Dividend - Daily;10.1982;10.1982;10.1982;06-Aug-2009
100876;HDFC Liquid Fund-Dividend - Monthly;10.2757;10.2757;10.2757;06-Aug-2009
100874;HDFC Liquid Fund-Dividend - Weekly;10.3138;10.3138;10.3138;06-Aug-2009
100868;HDFC Liquid Fund-GROWTH;17.7726;17.7726;17.7726;06-Aug-2009
100877;HDFC Liquid Fund-Premium Plan - Dividend-Daily;12.2598;12.2598;12.2598;06-Aug-2009
100881;HDFC Liquid Fund-Premium Plus Plan - Dividend-Weekly;12.422;12.422;12.422;06-Aug-2009
100872;HDFC Liquid Fund-PREMIUM PLUS- Growth;17.9912;17.9912;17.9912;06-Aug-2009
100873;HDFC Liquid Fund-PREMIUM- Growth;17.9537;17.9537;17.9537;06-Aug-2009
101692;HSBC Cash Fund - Inst. - Dividend - Daily;10.4401;10.4401;10.4401;06-Aug-2009
101694;HSBC Cash Fund - Inst. - Dividend - Monthly;10.5243;10.5243;10.5243;06-Aug-2009
101693;HSBC Cash Fund - Inst. - Dividend - Weekly;10.4665;10.4665;10.4665;06-Aug-2009
101691;HSBC Cash Fund - Inst. - Growth;14.7879;14.7879;14.7879;06-Aug-2009
101700;HSBC Cash Fund - Inst. Plus - Dividend - Daily;10.0056;10.0056;10.0056;06-Aug-2009
101702;HSBC Cash Fund - Inst. Plus - Dividend - Monthly;10.0798;10.0798;10.0798;06-Aug-2009
101701;HSBC Cash Fund - Inst. Plus - Dividend - Weekly;10.2379;10.2379;10.2379;06-Aug-2009
101699;HSBC Cash Fund - Inst. Plus - Growth;13.8940;13.8940;13.8940;06-Aug-2009
101697;HSBC Cash Fund - Regular - Dividend - Daily;10.1930;10.1930;10.1930;06-Aug-2009
101698;HSBC Cash Fund - Regular - Dividend - Weekly;10.0194;10.0194;10.0194;06-Aug-2009
101696;HSBC Cash Fund - Regular - Growth;14.6770;14.6770;14.6770;06-Aug-2009
100359;ICICI Prudential Liquid Plan-Dividend-Institutional Plus - Daily;11.8515;11.8515;11.8515;06-Aug-2009
100360;ICICI Prudential Liquid Plan-Dividend-Institutional Plus - Weekly;11.8588;11.8588;11.8588;06-Aug-2009
100357;ICICI Prudential Liquid Plan-Dividend-Quarterly Option;10.0497;10.0497;10.0497;06-Aug-2009
100362;ICICI Prudential Liquid Plan-Growth Option-Institutional Plus -  Growth;22.2725;22.2725;22.2725;06-Aug-2009
103343;ICICI Prudential Liquid Plan - -Super Institutional Dividend Daily;10.0022;10.0022;10.0022;06-Aug-2009
103342;ICICI Prudential Liquid Plan - -Super Institutional Dividend Weekly;10.0078;10.0078;10.0078;06-Aug-2009
103340;ICICI Prudential Liquid Plan - -Super Institutional Growth Option;13.2342;13.2342;13.2342;06-Aug-2009
104308;ICICI Prudential Liquid Plan - Halfyearly Dividend Option;10.1658;10.1658;10.1658;06-Aug-2009
103344;ICICI Prudential Liquid Plan - Institutional Option - I - Growth Plan;12.9419;12.9419;12.9419;06-Aug-2009
101754;ICICI Prudential Liquid Plan--Dividend Daily-;11.8514;11.8514;11.8514;06-Aug-2009
101755;ICICI Prudential Liquid Plan--Dividend Monthly-;10.0124;10.0124;10.0124;06-Aug-2009
101752;ICICI Prudential Liquid Plan--Dividend-;11.8841;11.8841;11.8841;06-Aug-2009
101750;ICICI Prudential Liquid Plan--Growth-;21.7905;21.7905;21.7905;06-Aug-2009
101753;ICICI Prudential Liquid Plan--Institutional Plan - Dividend-;11.8459;11.8459;11.8459;06-Aug-2009
101751;ICICI Prudential Liquid Plan--Institutional Plan - Growth-;22.1476;22.1476;22.1476;06-Aug-2009
101748;ICICI Prudential Liquid Plan--Institutional Plan-Daily Dividend;11.8502;11.8502;11.8502;06-Aug-2009
101221;ICICI Prudential Sweep Plan;14.8010;14.8010;14.8010;06-Aug-2009
103634;ICICI Prudential Sweep Plan - Cash Option-Dividend Option-Daily;10.0010;10.0010;10.0010;06-Aug-2009
103636;ICICI Prudential Sweep Plan - Cash Option-Dividend Option-Fortnightly;10.0241;10.0241;10.0241;06-Aug-2009
103637;ICICI Prudential Sweep Plan - Cash Option-Dividend Option-Monthly;10.0256;10.0256;10.0256;06-Aug-2009
103635;ICICI Prudential Sweep Plan - Cash Option-Dividend Option-Weekly;10.0058;10.0058;10.0058;06-Aug-2009
103633;ICICI Prudential Sweep Plan - Cash Option-Growth Option-;12.6432;12.6432;12.6432;06-Aug-2009
108795;IDFC Liquid Fund -  Weekly Dividend;1001.8599;1001.8599;1001.8599;06-Aug-2009
108794;IDFC Liquid Fund - Daily Dividend;1000.2100;1000.2100;1000.2100;06-Aug-2009
108793;IDFC Liquid Fund - Growth;1261.1200;1261.1200;1261.1200;06-Aug-2009
108796;IDFC Liquid Fund - Monthly Dividend;1004.1572;1004.1572;1004.1572;06-Aug-2009
111928;IDFC Liquid Fund - Growth;10.1025;10.1025;10.1025;06-Aug-2009
108633;IDFC Liquidity Manager - Daily Dividend;10.0125;10.0125;10.0125;06-Aug-2009
108632;IDFC Liquidity Manager - Growth;12.3140;12.3140;12.3140;06-Aug-2009
108635;IDFC Liquidity Manager - Monthly Dividend;10.0448;10.0448;10.0448;06-Aug-2009
108634;IDFC Liquidity Manager - Weekly Dividend;10.0105;10.0105;10.0105;06-Aug-2009
100198;ING Liquid Fund-Institutional Daily Dividend Option;10.0121;10.0121;10.0121;06-Aug-2009
100196;ING Liquid Fund-Institutional Growth Option;14.0872;14.0872;14.0872;06-Aug-2009
100197;ING Liquid Fund-Institutional Weekly Dividend Option;10.0566;10.0566;10.0566;06-Aug-2009
100192;ING Liquid Fund-Regular Daily Dividend Option;10.7873;10.7873;10.7873;06-Aug-2009
100190;ING Liquid Fund-Regular Growth Option;18.8328;18.8328;18.8328;06-Aug-2009
100191;ING Liquid Fund-Regular Weekly Dividend Option;10.8270;10.8270;10.8270;06-Aug-2009
100200;ING Liquid Fund-Super Institutional Daily Dividend Option;10.0048;10.0048;10.0048;06-Aug-2009
100199;ING Liquid Fund-Super Institutional Growth Option;13.3810;13.3810;13.3810;06-Aug-2009
100201;ING Liquid Fund-Super Institutional Weekly Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
102802;ING Treasury Management Fund-Annual Dividend Option;10.0177;10.0177;10.0177;06-Aug-2009
102804;ING Treasury Management Fund-Daily Dividend Option;10.3588;10.3588;10.3588;06-Aug-2009
102798;ING Treasury Management Fund-Growth Option;13.8772;13.8772;13.8772;06-Aug-2009
102801;ING Treasury Management Fund-Half Yearly Dividend Option;10.5146;10.5146;10.5146;06-Aug-2009
102800;ING Treasury Management Fund-Quarterly Dividend Option;10.4508;10.4508;10.4508;06-Aug-2009
102799;ING Treasury Management Fund-Weekly Dividend Option;10.7783;10.7783;10.7783;06-Aug-2009
101420;JM Floater Fund - Short Term Plan-Dividend Option;10.0883;10.0883;10.0883;06-Aug-2009
