SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
524667,SAVITA CHEM.,B ,Q,131.75,137.00,131.70,133.25,132.25,129.90,120,9577,1291447.00,
523710,SAYAJI HOTEL,B ,Q,44.90,44.90,40.05,40.15,40.10,41.00,29,1566,63979.00,
532102,SBEC SUGAR  ,B ,Q,8.85,8.90,8.85,8.87,8.90,8.65,2,500,4435.00,
526544,SCANP GEOM  ,T ,Q,5.23,5.23,5.22,5.22,5.22,5.49,8,1035,5405.00,
505358,SCHLAF.ENGG.,Z ,Q,4.47,4.47,4.47,4.47,4.47,4.70,3,2200,9834.00,
532900,SE INVESTM  ,B ,Q,174.05,180.00,174.05,175.50,175.50,175.10,10,1621,283981.00,
526807,SEAMEC LTD  ,B ,Q,107.00,108.75,103.00,103.25,103.25,107.30,235,19845,2091306.00,
532993,SEJAL GLASS ,B ,Q,29.40,30.90,29.40,30.10,29.80,29.95,311,23295,700901.00,
532886,SEL MANUF   ,B ,Q,72.00,75.00,71.20,72.85,72.85,72.25,554,33345,2456474.00,
530075,SELAN EXPLOR,S ,Q,149.55,153.00,145.00,146.90,146.00,149.00,293,9767,1457531.00,
526071,SELLAIDS PUB,T ,Q,3.00,3.00,3.00,3.00,3.00,2.86,3,2430,7290.00,
500295,SESA GOA    ,A ,Q,140.00,140.00,134.90,136.95,136.95,138.70,9556,1359508,186128669.00,
502450,SESHA.PAPER ,B ,Q,75.00,75.00,72.10,72.65,72.60,75.00,10,148,10731.00,
531794,SESHACHAL   ,B ,Q,4.63,4.63,4.63,4.63,4.63,4.41,1,100,463.00,
531812,SGN TELECOMS,B ,Q,0.56,0.61,0.55,0.60,0.60,0.56,25,19116,11398.00,
502563,SH.BHAWANI  ,B ,Q,4.75,4.75,4.75,4.75,4.75,4.75,1,50,237.00,
524336,SH.HARI CHEM,T ,Q,13.60,13.60,13.60,13.60,13.60,14.00,2,500,6800.00,
527005,SH.PACETRON.,TS,Q,50.00,51.00,47.45,51.00,51.00,49.90,13,402,19947.00,
507468,SH.VANI SUGR,T ,Q,2.36,2.50,2.34,2.50,2.50,2.46,6,1201,2847.00,
513436,SHAH ALLOYS ,B ,Q,18.40,18.65,17.90,18.20,18.20,17.80,27,5800,106880.00,
526841,SHAKTI PRESS,B ,Q,6.01,6.01,5.99,5.99,5.99,6.30,5,250,1499.00,
531431,SHAKTI PUMPS,S ,Q,57.60,59.60,57.50,59.10,59.10,59.75,18,1258,73242.00,
511754,SHALIB.FINAN,B ,Q,7.12,7.12,6.50,7.12,7.12,6.79,3,120,826.00,
509874,SHALIMAR PAI,S ,Q,183.00,183.00,183.00,183.00,183.00,175.00,2,6,1098.00,
512499,SHALIMAR PRO,T ,Q,1.20,1.20,1.18,1.18,1.18,1.24,23,28850,34143.00,
514209,SHAMKEN COT.,T ,Q,1.98,2.08,1.95,2.08,2.08,2.05,4,1700,3350.00,
514152,SHAMKEN MULT,T ,Q,1.43,1.56,1.43,1.54,1.54,1.49,7,7200,10686.00,
500386,SHAMKEN SPIN,B ,Q,1.32,1.36,1.32,1.36,1.36,1.37,14,39023,52935.00,
522034,SHANTHI GEAR,B ,Q,29.85,30.50,29.15,29.85,29.85,29.35,396,63896,1903326.00,
530989,SHANTIVIJAY ,S ,Q,92.25,100.90,92.20,100.90,100.90,97.00,9,207,19140.00,
512393,SHARDUL SECU,T ,Q,60.00,60.00,56.05,57.05,57.00,58.90,25,1163,66675.00,
532908,SHARON BIO  ,S ,Q,38.65,39.35,38.05,39.00,39.00,37.70,24,2987,116022.00,
523449,SHARP INDIA ,T ,Q,13.00,13.00,13.00,13.00,13.00,12.50,1,30,390.00,
511413,SHARYANS RES,B ,Q,63.00,63.00,59.70,60.00,60.00,62.00,30,2931,180244.00,
524552,SHASUN CHEM.,B ,Q,14.15,14.55,13.70,13.82,13.82,14.41,229,47213,662342.00,
501379,SHAW WALLACE,B ,Q,141.20,145.90,140.20,142.75,143.00,142.65,48,3098,444405.00,
531800,SHEETAL BIO ,T ,Q,0.55,0.55,0.55,0.55,0.55,0.57,6,7000,3850.00,
526117,SHERVANI IND,B ,Q,23.60,25.90,23.60,25.90,25.90,24.70,2,2,49.00,
526137,SHETRON LTD ,B ,Q,20.90,20.90,20.90,20.90,20.90,20.00,1,100,2090.00,
531201,SHILCHAR TEC,B ,Q,63.50,63.50,58.05,58.05,58.05,60.65,4,200,12252.00,
513709,SHILP GRAVUR,S ,Q,27.00,27.00,25.90,25.95,25.90,26.05,9,590,15519.00,
530549,SHILPA MEDIC,B ,Q,55.50,57.00,55.00,56.00,56.50,57.35,53,7514,415384.00,
513418,SHIMOGA TECH,B ,Q,0.47,0.47,0.41,0.43,0.43,0.43,19,15701,6787.00,
523598,SHIPP.CORPN ,A ,Q,93.90,96.50,91.10,92.65,92.65,92.90,3486,472916,44584677.00,
512289,SHIRPUR GOLD,B ,Q,51.00,52.35,50.00,50.80,50.80,50.00,90,8888,456926.00,
513097,SHIV.BIMETAL,B ,Q,10.50,10.75,10.10,10.50,10.50,10.25,13,2650,27847.00,
532323,SHIVA CEMENT,B ,Q,5.48,5.80,5.48,5.56,5.60,5.54,48,9901,55264.00,
530433,SHIVA FERT. ,T ,Q,29.00,29.00,28.05,29.00,29.00,29.50,4,901,25749.00,
511108,SHIVA TEXYAM,B ,Q,15.50,15.50,15.50,15.50,15.50,15.60,1,50,775.00,
532776,SHIVAM AUTO ,B ,Q,47.40,50.00,44.00,48.80,48.80,46.65,44,9992,472572.00,
522175,SHIVVANI OIL,S ,Q,190.55,196.75,185.20,192.25,187.50,188.80,3430,184458,35386855.00,
532638,SHOPPER STOP,B ,Q,118.50,132.00,118.00,122.60,122.60,117.45,1334,37218,4751142.00,
532793,SHREE ASHTA ,B ,Q,536.00,541.00,531.00,532.55,532.55,537.10,225,52411,28004244.00,
500387,SHREE CEMENT,B ,Q,805.00,813.95,796.05,800.75,800.75,806.50,99,1118,898646.00,
512463,SHREE GLOBAL,B ,Q,320.00,325.90,295.00,300.85,300.00,314.90,389,36263,11282058.00,
503837,SHREE RAJSYN,TS,Q,7.00,7.39,6.70,6.70,6.70,7.05,3,48,326.00,
503205,SHREE RAM   ,T ,Q,65.00,65.00,63.50,64.10,65.00,66.10,30,1487,95122.00,
532310,SHREE RAMA  ,B ,Q,3.55,3.90,3.55,3.76,3.76,3.75,14,13885,53267.00,
523236,SHRENUJ & CO,B ,Q,19.00,19.50,18.50,18.60,18.60,19.05,38,2409,45516.00,
520151,SHREY SH LOG,B ,Q,27.20,27.20,25.80,26.25,26.10,27.15,68,5119,136154.00,
516016,SHREYANS IND,TS,Q,22.25,22.25,21.55,21.60,21.55,22.50,7,773,17055.00,
526335,SHREYAS INTE,B ,Q,9.45,9.48,8.30,9.48,9.48,8.62,23,3325,31343.00,
526981,SHRI BAJRANG,B ,Q,29.90,29.95,27.60,29.60,29.90,28.55,21,13989,390719.00,
503804,SHRI DINESH ,S ,Q,64.90,66.95,62.15,62.90,64.00,63.05,27,2116,134715.00,
531693,SHRI GANESH ,B ,Q,16.07,16.07,16.07,16.07,16.07,15.31,1,5,80.00,
508961,SHRICON IND.,B ,Q,63.80,64.25,63.80,64.25,64.25,61.20,3,199,12701.00,
532945,SHRIRAM EPC ,B ,Q,124.05,129.00,124.00,124.90,124.00,123.75,56,1391,174887.00,
511218,SHRIRAM TRAN,A ,Q,249.80,262.00,249.05,255.15,256.75,244.85,1003,39581,10063759.00,
511411,SHRISTINFRA ,B ,Q,388.00,388.00,361.00,362.75,361.00,368.65,27,408,148927.00,
532498,SHRMCITYUN  ,B ,Q,325.00,325.00,325.00,325.00,325.00,325.00,3,225,73125.00,
523790,SHUKRA JEW  ,T ,Q,2.23,2.23,2.23,2.23,2.23,2.13,1,100,223.00,
531715,SHUKUN CONS.,B ,Q,0.49,0.50,0.48,0.49,0.49,0.49,12,66200,32348.00,
531598,SHYAM SOFT. ,B ,Q,2.40,2.40,1.97,2.40,2.40,2.38,8,4000,8396.00,
526365,SHYAM STAR G,B ,Q,10.00,10.05,9.12,9.88,10.00,9.83,47,9822,96989.00,
517411,SHYAM TELEC.,B ,Q,54.00,54.25,51.00,52.00,51.00,53.60,98,4850,255588.00,
506460,SI GROUP    ,T ,Q,42.85,42.85,41.70,42.00,42.00,42.85,7,760,31867.00,
533014,SICAGEN IND ,T ,Q,4.60,4.65,4.34,4.39,4.34,4.56,88,46699,210767.00,
520086,SICAL LOG   ,B ,Q,26.00,26.60,24.60,24.90,24.90,26.00,204,63768,1632508.00,
530439,SIDDHA VEN  ,T ,Q,1.55,1.55,1.50,1.50,1.50,1.57,3,899,1388.00,
523728,SIDDHARTH TB,B ,Q,6.11,6.11,6.11,6.11,6.11,6.43,1,25,152.00,
506559,SIE HEALTH  ,B ,Q,455.00,487.00,455.00,456.75,456.75,461.95,16,99,45197.00,
500550,SIEMENS LTD.,A ,Q,327.00,340.00,323.50,328.60,328.60,324.40,5153,248291,82456880.00,
523606,SIKA INTER. ,B ,Q,20.60,20.95,20.60,20.95,20.95,20.00,3,150,3107.00,
521194,SIL INVEST  ,B ,Q,55.00,62.95,52.50,53.10,53.00,55.50,39,3730,205117.00,
531738,SILICON VAL.,T ,Q,0.55,0.55,0.53,0.55,0.55,0.55,4,8550,4692.00,
526835,SILKTEX LTD.,S ,Q,12.55,12.55,11.48,12.19,12.19,12.08,13,351,4064.00,
532999,SILVER ANIMA,B ,Q,8.75,9.10,8.22,8.28,8.27,8.61,121,8960,75428.00,
500389,SILVERLINE  ,B ,Q,7.55,7.58,7.16,7.22,7.26,7.48,273,54577,400131.00,
507446,SIMBH.SUGAR ,TS,Q,41.40,41.40,38.60,38.80,38.80,39.50,108,10021,398658.00,
507998,SIMMONDS-MAR,B ,Q,35.00,35.00,35.00,35.00,35.00,35.30,2,252,8820.00,
513472,SIMPLEX CAST,B ,Q,44.00,44.10,41.10,41.55,42.00,42.75,67,7908,333102.00,
532877,SIMPLEX PROJ,B ,Q,62.00,63.00,60.10,60.55,60.10,61.05,23,1409,86713.00,
503229,SIMPLEX REAL,B ,Q,161.00,169.50,158.05,161.00,161.00,160.45,34,802,129692.00,
523838,SIMPLX INFRA,B ,Q,200.00,204.95,195.00,201.15,201.00,200.15,86,2412,482824.00,
519566,SIMRAN FARMS,B ,Q,9.31,9.31,8.70,8.70,8.70,8.87,2,2,18.00,
505729,SINGER INDIA,B ,Q,30.30,32.00,30.30,32.00,32.00,30.95,20,1583,49599.00,
502742,SINTEX IND. ,A ,Q,158.00,160.75,153.20,154.75,154.75,155.35,3099,167333,26438529.00,
523164,SIP INDUST. ,B ,Q,3.68,3.68,3.68,3.68,3.68,3.68,1,2000,7360.00,
532879,SIR SHADI LA,T ,Q,118.75,125.75,116.00,125.75,125.75,121.00,6,450,52935.00,
502455,SIRPUR PAPER,B ,Q,34.85,35.50,34.20,35.20,35.20,34.50,72,18650,648188.00,
532961,SITA SHREE  ,B ,Q,7.68,8.58,7.68,8.27,8.27,7.77,280,67850,562333.00,
503811,SIYARAM SILK,S ,Q,67.70,69.00,65.20,66.85,66.85,68.20,15,882,58691.00,
504398,SJ CORP LTD ,B ,Q,1128.35,1128.35,1128.35,1128.35,1128.35,1074.65,1,100,112835.00,
500472,SKF INDIA   ,B ,Q,170.00,172.00,165.10,167.65,166.40,168.05,98,4107,696595.00,
532143,SKM EGG PROD,B ,Q,14.15,14.75,13.82,13.82,13.82,14.10,12,5420,78402.00,
531169,SKP SECURE. ,T ,Q,16.75,16.75,16.75,16.75,16.75,16.70,1,30,502.00,
526508,SKS LOG LTD ,S ,Q,13.00,13.94,12.55,13.74,13.80,13.50,21,5388,70958.00,
526479,SKY INDUST. ,TS,Q,49.95,49.95,49.95,49.95,49.95,52.55,11,5782,288810.00,
505650,SKYL MILLAR ,B ,Q,7.33,7.33,7.33,7.33,7.33,6.99,11,1825,13377.00,
590046,SMRUTHI ORG ,S ,Q,39.25,39.25,39.25,39.25,39.25,37.40,1,10,392.00,
532815,SMS PHARMACE,B ,Q,90.85,94.80,90.70,90.75,90.70,92.45,26,6263,579509.00,
514240,SNS TEXTILES,B ,Q,2.71,2.80,2.71,2.79,2.80,2.71,7,3670,10255.00,
532784,SOBHA DEV   ,B ,Q,115.00,118.90,111.15,112.30,112.30,110.05,3981,271236,31401425.00,
532332,SOFTPRO SYS.,B ,Q,103.00,103.00,99.75,99.75,99.75,104.95,4,4,403.00,
532344,SOFTSOL (I) ,S ,Q,33.70,33.70,30.10,30.70,30.10,31.25,17,1145,35461.00,
532293,SOFTWARE TEC,B ,Q,6.60,7.15,6.60,6.90,6.90,6.90,11,855,5720.00,
532725,SOLAR IND   ,B ,Q,283.20,288.00,276.05,276.05,276.05,297.00,10,184,51886.00,
532956,SOLECT EMS  ,B ,Q,26.00,26.00,24.50,24.75,25.95,25.70,7,170,4268.00,
522152,SOLITAIR MAC,B ,Q,12.95,12.95,11.73,11.73,11.73,12.34,2,51,599.00,
501421,SOLIX TECHNO,B ,Q,15.40,15.50,15.40,15.50,15.50,14.77,3,149,2304.00,
532447,SOLVAY PHAR.,B ,Q,620.00,621.00,617.00,619.45,621.00,619.95,28,1254,776680.00,
507514,SOM DISTILL.,B ,Q,18.70,18.70,15.05,16.35,16.40,16.05,39,3292,52562.00,
521034,SOMA TEXTILE,B ,Q,8.90,9.05,8.75,9.03,9.03,9.05,28,7127,64166.00,
511571,SOMDATT FIN ,B ,Q,8.82,8.82,8.82,8.82,8.82,8.40,1,1,8.00,
533001,SOMI CONVEY ,B ,Q,9.99,10.09,9.85,10.08,10.09,10.01,13,9400,93733.00,
520057,SONA KOYO ST,B ,Q,9.25,9.30,8.95,9.00,9.00,9.13,112,34341,311337.00,
532221,SONATA SOFT.,B ,Q,24.25,24.50,22.15,22.65,22.65,24.05,787,126633,2984376.00,
532452,SOUTH ASIA P,B ,Q,10.20,10.20,9.30,9.43,9.45,9.63,187,107602,1035838.00,
532218,SOUTH IND.BK,B ,Q,63.60,64.85,63.05,63.70,63.70,63.90,407,120020,7672496.00,
590030,SOUTH PET(PS,T ,Q,7.35,7.70,7.25,7.33,7.25,7.46,77,23157,170916.00,
531645,SOUTH.ISPAT ,TS,Q,10.77,11.00,10.77,11.00,11.00,11.33,6,350,3781.00,
532669,SOUTHBIOTEC ,B ,Q,10.03,10.50,9.80,10.09,10.08,10.00,39,12094,122641.00,
532025,SOWBH MEDIA ,T ,Q,16.30,16.30,16.30,16.30,16.30,17.15,1,10,163.00,
524727,SPAN DIAGNOS,TS,Q,39.00,39.50,38.00,38.75,39.50,39.90,8,782,30137.00,
508976,SPANCO      ,S ,Q,37.40,37.40,34.20,35.00,35.00,35.80,1983,539448,19136134.00,
532833,SPARSH BPO  ,B ,Q,36.75,36.75,33.35,33.35,33.35,35.00,9,751,25524.00,
502465,SPECIALITY P,B ,Q,10.30,10.40,10.28,10.40,10.40,10.52,5,570,5899.00,
512413,SPECTACLE   ,B ,Q,70.05,70.70,64.50,64.80,64.80,69.70,608,560486,37487753.00,
517166,SPEL SEMICON,B ,Q,10.70,10.70,9.50,9.57,9.56,9.74,25,5004,48228.00,
526161,SPENTA INT. ,B ,Q,10.35,10.35,10.35,10.35,10.35,10.89,1,1,10.00,
521082,SPENTEX INDS,B ,Q,7.40,7.40,6.06,6.25,6.25,6.22,33,46311,288510.00,
526827,SPICE ISLAND,S ,Q,4.99,5.51,4.99,5.51,5.51,5.25,5,910,4785.00,
517214,SPICE MOBIL ,TS,Q,10.46,10.79,10.46,10.50,10.50,10.52,51,24031,254356.00,
532863,SPICE TELE  ,A ,Q,58.80,60.10,57.10,57.35,57.35,56.75,1201,79413,4644689.00,
500285,SPICEJET LTD,B ,Q,14.50,14.90,14.10,14.31,14.31,14.38,3329,1775180,25640741.00,
532651,SPL INDS    ,T ,Q,7.35,7.35,6.80,6.80,6.80,7.15,19,9990,68472.00,
512048,SPLASH MEDIA,T ,Q,47.15,49.30,47.05,48.00,48.00,47.10,17,14893,701450.00,
532249,SQL STAR INT,TS,Q,11.25,11.55,10.46,10.81,10.46,11.00,18,4250,47016.00,
532842,SREE RAYALA ,B ,Q,20.00,20.00,19.45,19.75,19.75,20.00,7,890,17478.00,
532701,SREE SAKTHI ,B ,Q,9.26,11.52,9.26,11.50,11.50,11.08,40,3434,39095.00,
507753,SREE.RAY.ALK,B ,Q,11.31,11.75,11.25,11.33,11.33,11.39,32,10136,115604.00,
523756,SREIINFRA   ,B ,Q,46.65,46.65,43.10,43.55,43.55,45.95,1797,345904,15547335.00,
503806,SRF LIMITED ,B ,Q,93.00,93.00,87.60,88.05,88.05,91.90,1979,206320,18603805.00,
532468,SRF POLYMER ,S ,Q,129.15,135.00,129.15,129.45,129.40,135.20,6,201,26032.00,
524410,SRHHL IND   ,B ,Q,3.80,3.80,3.80,3.80,3.80,3.98,1,76,288.00,
530943,SRI ADHIKARI,B ,Q,14.39,15.18,14.39,15.06,15.08,14.97,50,5779,86151.00,
502180,SRI DIGV CEM,S ,Q,8.99,9.40,8.80,8.86,8.86,8.81,292,146563,1340777.00,
531141,SRI JAYALAKS,B ,Q,0.97,0.97,0.97,0.97,0.97,1.00,1,200,194.00,
521161,SRI LAK.SAR.,TS,Q,8.50,8.50,8.50,8.50,8.50,8.94,2,340,2890.00,
521178,SRI RAMK.MIL,S ,Q,17.35,17.35,15.80,15.80,15.80,16.60,8,1420,22492.00,
526893,SRINIVASA HA,S ,Q,45.50,45.50,45.50,45.50,45.50,47.00,5,187,8508.00,
531536,SRIVEN MULT.,Z ,Q,1.10,1.10,1.10,1.10,1.10,1.15,3,4200,4620.00,
523222,SRM ENERGY  ,Z ,Q,10.85,11.25,10.85,10.85,10.85,10.88,4,1700,18525.00,
522296,SS FORG ENG.,T ,Q,8.80,8.80,8.00,8.50,8.50,8.41,12,1600,13622.00,
530821,SSPDL LTD   ,TS,Q,20.00,20.00,18.85,18.85,18.85,19.80,15,4490,85986.00,
501061,ST.BANK BIKA,B ,Q,253.00,258.00,252.00,256.90,256.25,255.90,67,3515,900784.00,
513262,ST.STR.WHEEL,S ,Q,45.45,49.65,45.45,48.10,47.10,47.00,11,1150,55732.00,
500112,STATE BANK  ,A ,Q,1300.00,1309.00,1255.00,1262.15,1262.15,1295.45,33132,1070081,1365448273.00,
532200,STATE BNK MY,B ,Q,421.05,432.90,418.05,422.60,422.60,433.00,34,464,196351.00,
532191,STATE BNK TR,B ,Q,315.00,315.00,300.05,302.10,300.05,308.35,124,3935,1200936.00,
512531,STC INDIA   ,B ,Q,196.80,199.90,178.10,180.60,180.60,190.70,2699,118259,22388568.00,
530017,STD.INDUST. ,B ,Q,12.55,13.38,12.55,12.98,12.89,12.68,41,7809,102149.00,
500113,STEEL AUTH. ,A ,Q,123.00,123.50,117.50,118.45,118.45,122.05,11475,1486430,178254479.00,
590037,STEEL EXCH  ,S ,Q,19.50,19.65,18.15,18.90,18.65,18.80,102,15503,294311.00,
513517,STEELCAST   ,B ,Q,65.05,69.70,65.05,69.35,69.70,70.80,3,75,5093.00,
500399,STEELCO GUJ.,T ,Q,4.65,4.88,4.65,4.87,4.67,4.65,17,7420,35800.00,
513530,STELCO STRIP,B ,Q,10.21,11.45,10.21,11.25,11.27,10.60,9,1545,16890.00,
532374,STER TECH   ,B ,Q,96.70,96.90,92.50,93.45,93.55,94.70,908,82156,7746749.00,
508998,STERL INTER ,S ,Q,130.00,132.30,121.95,122.10,121.95,128.20,75,179286,22999146.00,
512299,STERL.BIOTEC,A ,Q,130.95,131.00,129.60,130.10,130.10,130.20,582,241320,31445035.00,
523363,STERL.HOL.RS,TS,Q,39.00,41.40,39.00,39.90,39.90,40.50,75,22332,902429.00,
530759,STERL.TOOLS ,S ,Q,33.05,34.55,32.25,34.55,34.55,32.65,18,180,5875.00,
500900,STERLITE IN ,A ,Q,494.90,497.45,471.00,475.25,475.25,492.30,13850,756740,363179864.00,
504960,STEWARTS    ,S ,Q,64.85,64.85,64.70,64.70,64.70,61.80,3,111,7183.00,
513151,STI INDIA LT,T ,Q,5.25,5.25,5.25,5.25,5.25,5.00,1,50,262.00,
532730,STL GLOBAL  ,B ,Q,7.40,7.48,7.04,7.32,7.21,7.25,11,935,6829.00,
513173,STL STR INF ,Z ,Q,6.07,6.07,6.07,6.07,6.07,5.79,3,600,3642.00,
522085,STONE INDIA ,TS,Q,28.50,28.50,27.55,27.55,27.55,27.75,19,2031,56633.00,
504959,STOVAC IND. ,B ,Q,131.00,131.75,126.15,131.75,131.75,125.50,16,448,58160.00,
526500,STR GRE WOO ,Z ,Q,21.00,21.00,20.05,20.05,20.05,21.00,6,65,1326.00,
532531,STRIDES     ,B ,Q,106.85,109.00,103.15,104.25,104.25,104.55,536,27894,2955791.00,
526733,SUASHISH DIA,B ,Q,135.15,140.00,135.15,137.00,137.00,142.70,9,449,61650.00,
531373,SUAVE HOTEL ,B ,Q,14.25,14.90,13.95,13.95,13.95,14.65,11,11805,167869.00,
532348,SUBEX LTX   ,B ,Q,36.80,37.25,35.70,37.25,37.25,35.50,331,57996,2139967.00,
500402,SUBHASH PROJ,B ,Q,69.05,72.90,68.00,69.45,69.00,69.35,249,14626,1043571.00,
531866,SUBHKAM CAP ,T ,Q,258.00,258.00,258.00,258.00,258.00,270.75,1,1,258.00,
517168,SUBROS LTD. ,S ,Q,20.10,20.40,19.90,20.00,20.40,20.00,55,4739,95265.00,
506003,SUDAL INDUS ,B ,Q,11.73,11.73,11.73,11.73,11.73,11.18,3,200,2346.00,
506655,SUDARSH.CHEM,B ,Q,116.25,116.25,110.00,115.95,115.95,112.00,8,1729,196295.00,
521113,SUDITI IND. ,T ,Q,3.80,3.80,3.80,3.80,3.80,3.89,2,1000,3800.00,
511654,SUGAL DAM   ,B ,Q,8.10,8.10,8.10,8.10,8.10,7.85,1,50,405.00,
517224,SUJANA INDUS,S ,Q,7.25,7.29,7.24,7.24,7.24,7.62,167,171401,1242593.00,
513414,SUJANA METAL,B ,Q,9.20,9.39,8.25,8.80,8.95,9.33,271,92963,833953.00,
532887,SUJANATOWER ,B ,Q,16.60,17.30,15.85,17.00,17.00,16.30,421,136139,2254259.00,
524542,SUKJIT STRCH,S ,Q,92.50,97.10,90.60,91.05,91.05,91.60,47,1924,177759.00,
522087,SULZER(IND) ,S ,Q,600.00,604.90,593.05,601.35,604.90,607.00,15,149,89047.00,
530419,SUMEDHA FISC,B ,Q,7.70,7.70,7.70,7.70,7.70,7.39,4,1045,8046.00,
514211,SUMEET INDS.,S ,Q,6.42,7.25,6.42,6.99,7.00,6.90,40,22236,154707.00,
530445,SUMERU IND  ,B ,Q,0.55,0.59,0.55,0.59,0.59,0.57,3,2100,1235.00,
504807,SUMMIT SEC  ,T ,Q,6.70,6.94,6.51,6.94,6.94,6.61,30,10761,72851.00,
524715,SUN PHARMA. ,A ,Q,1304.95,1308.00,1285.00,1290.45,1290.45,1301.45,310,5287,6858842.00,
532733,SUN TVNET   ,A ,Q,214.90,214.90,202.00,206.00,206.00,204.25,1487,53235,11169336.00,
530795,SUNCITY SYNT,T ,Q,9.54,9.54,8.64,8.64,8.64,9.09,2,101,873.00,
520056,SUNDAR.CLAY ,B ,Q,83.05,87.85,83.05,83.50,83.50,84.50,28,4883,422100.00,
590047,SUNDARAM    ,S ,Q,6.60,6.97,6.50,6.66,6.60,6.34,64,70051,480513.00,
590072,SUNDARAM BRK,B ,Q,122.00,136.00,122.00,131.20,131.00,122.05,37,874,114513.00,
500403,SUNDARAM FAS,B ,Q,21.20,22.10,20.40,20.85,20.65,21.60,188,38334,816502.00,
590071,SUNDARAM FIN,B ,Q,201.60,206.60,201.60,206.60,206.60,200.40,9,264,53554.00,
500404,SUNFLAG IRON,B ,Q,15.80,16.20,15.55,15.57,15.57,15.78,394,127795,2011834.00,
531433,SUNGOLD CAP.,T ,Q,17.75,19.45,17.75,18.45,19.40,18.65,202,97938,1778455.00,
530953,SUNIL AGRO F,S ,Q,11.30,11.30,11.10,11.10,11.10,11.65,4,230,2565.00,
532711,SUNIL HITECH,B ,Q,95.50,98.00,89.50,90.10,90.10,94.55,1428,81721,7655963.00,
531945,SUNITEE CHEM,B ,Q,0.51,0.53,0.46,0.51,0.51,0.51,20,37716,18444.00,
532872,SUNPHA ADV  ,B ,Q,59.50,61.90,58.05,59.40,59.40,58.00,1046,169682,10224796.00,
523425,SUNRAJ DIAM.,B ,Q,4.54,5.00,4.54,5.00,5.00,4.77,7,5250,25522.00,
530845,SUNSHIELD CH,B ,Q,11.31,11.31,11.31,11.31,11.31,10.78,8,6544,74012.00,
512179,SUNTECK REAL,B ,Q,1662.00,1667.00,1640.00,1655.85,1655.85,1655.95,37,2175,3607682.00,
530883,SUPER CROP. ,B ,Q,9.39,9.40,7.76,8.90,8.97,8.60,70,9714,82552.00,
523283,SUPER HOUSE ,B ,Q,22.75,22.75,22.75,22.75,22.75,22.10,4,550,12512.00,
512527,SUPER SAL IN,S ,Q,41.30,46.00,41.30,42.50,42.50,43.00,7,282,12495.00,
521180,SUPER SPIN. ,B ,Q,7.70,7.70,6.92,7.09,7.09,7.00,65,23267,169419.00,
523842,SUPER TANNER,B ,Q,4.26,4.54,4.26,4.29,4.27,4.37,18,13001,56000.00,
526133,SUPERTEX IND,B ,Q,30.00,31.50,29.60,29.80,29.60,31.40,327,80612,2455046.00,
532509,SUPRAJIT ENG,S ,Q,42.65,43.00,42.60,43.00,43.00,43.05,3,150,6412.00,
509930,SUPREM IND  ,B ,Q,161.10,168.90,161.10,166.45,166.50,167.05,68,1911,318256.00,
532904,SUPREME INFR,B ,Q,43.00,43.50,41.50,41.55,41.50,41.60,45,3270,138281.00,
500405,SUPREME PETR,B ,Q,21.00,21.00,18.65,19.10,19.10,20.00,2427,636110,12694720.00,
531934,SUPREME TEX ,B ,Q,7.00,7.00,7.00,7.00,7.00,7.10,1,500,3500.00,
507892,SU-RAJ DIAM.,B ,Q,25.60,26.75,25.60,26.10,26.05,26.35,58,6928,182553.00,
531638,SURAJ STAINL,S ,Q,95.75,96.35,88.65,96.25,96.25,91.80,229,24359,2308834.00,
531102,SURANA CORPO,B ,Q,22.40,23.90,22.30,23.90,23.90,24.75,8,548,12417.00,
513597,SURANA INDS ,B ,Q,133.70,133.70,131.00,131.10,131.10,128.35,21,1318,174206.00,
517530,SURANA TELE.,B ,Q,21.50,21.85,20.15,20.60,20.50,21.20,18,2388,49486.00,
530185,SURAT TEXT. ,B ,Q,2.50,3.04,2.50,3.04,3.04,2.54,84,29773,86493.00,
532516,SURYA PHARMA,B ,Q,72.25,74.15,71.00,71.75,71.25,72.90,198,9686,704100.00,
500336,SURYA ROSHNI,B ,Q,30.00,31.05,29.25,29.60,29.60,30.45,84,5347,160030.00,
532874,SURYACHAKRA ,T ,Q,10.72,11.05,10.42,10.73,10.73,10.56,151,40829,437198.00,
521022,SURYAJYOTI S,S ,Q,12.15,12.15,11.20,12.04,12.10,11.55,15,2703,31893.00,
514138,SURYALATA SP,S ,Q,14.70,15.78,14.67,15.50,15.50,15.44,8,140,2092.00,
521200,SURYLAK.COTT,B ,Q,13.70,14.45,13.65,13.80,13.80,15.00,15,952,13364.00,
532782,SUTLEJ TEXT ,B ,Q,39.50,39.50,36.00,39.00,39.00,37.75,6,1110,42715.00,
530239,SUVEN LIFE S,B ,Q,15.10,15.25,14.76,15.08,14.90,14.95,247,57005,856677.00,
532667,SUZLONENERGY,A ,Q,82.00,82.40,75.90,76.75,76.75,80.85,81516,21718886,1718092883.00,
512257,SV GEMS CORP,B ,Q,2.80,2.80,2.42,2.59,2.59,2.58,68,88552,225066.00,
